"","county_id","unemployment_rate","hs_graduation_rate","average_age","state","county","population","male_proportion","female_proportion","white_proportion","black_proportion","american_indian_proportion","asian_proportion","hawaiian_pacific_proportion","interracial_proportion","no_hispanic_proportion","hispanic_proportion","state_legislature","syringe_exchange","num_exchange","immunity_for_possession_of_naloxone_no_script","prescriber_immunity_criminal","poverty_rate"
"52","05000US34013",0.095,0.811,36.9,"New Jersey","Essex County",803876,48.08142052,51.91857948,49.28011285,42.01456444,0.713045296,5.575859959,0.125765665,2.290651792,77.20083695,22.79916305,"Democrat","Yes",6,"No","Yes",0.166428653175365
"53","05000US12103",0.071,0.72,47.1,"Florida","Pinellas County",962106,48.01549933,51.98450067,82.80532498,11.03017755,0.388730556,3.498782878,0.116723105,2.160260928,90.57130919,9.42869081,"Republican","Yes",2,"No","Yes",0.136827958665677
"54","05000US49035",0.042,0.766,31.8,"Utah","Salt Lake County",1121379,50.17795054,49.82204946,88.01466765,2.003693666,1.347804801,4.186095869,1.721006011,2.726731997,81.93153251,18.06846749,"Republican","Yes",2,"No","Yes",0.117382258808128
"55","05000US06077",0.128,0.821,33.5,"California","San Joaquin County",734294,49.8339902,50.1660098,67.4733826,8.179693692,1.954121918,16.42925041,0.750108267,5.213443117,58.86361594,41.13638406,"Democrat","Yes",40,"No","Yes",0.176210073894108
"56","05000US35001",0.069,0.641,36.5,"New Mexico","Bernalillo County",675588,49.02914202,50.97085798,84.58098723,3.374245842,6.081369118,2.808960491,0.150387514,3.004049806,50.16814982,49.83185018,"Split","Yes",32,"Yes","No",0.190821921052476
"57","05000US06107",0.14,0.839,30.3,"California","Tulare County",460835,50.02202524,49.97797476,88.37609991,2.159341196,2.764329966,3.951739777,0.232838218,2.515650938,35.81412002,64.18587998,"Democrat","Yes",40,"No","Yes",0.272928488504562
"58","05000US25017",0.056,0.895,38.5,"Massachusetts","Middlesex County",1594314,48.89080821,51.10919179,79.72250134,5.715310786,0.251079775,11.92330996,0.06636083,2.321437308,92.15236145,7.847638545,"Democrat","Yes",10,"Yes","No",0.0783772832704223
"59","05000US26125",0.081,0.797,40.8,"Michigan","Oakland County",1245762,48.82136395,51.17863605,76.03531012,14.20134825,0.305275004,7.226259912,0.033473489,2.198333229,96.04651611,3.953483892,"Republican","Yes",4,"Yes","No",0.0988037843504618
"60","05000US21111",0.081,0.765,37.9,"Kentucky","Jefferson County",767335,48.35684545,51.64315455,72.68754846,21.87766751,0.218027328,2.82562375,0.053301361,2.337831586,94.89049763,5.109502369,"Split","Yes",23,"No","No",0.158578717248659
"61","05000US01073",0.06,0.744,37.4,"Alabama","Jefferson County",659747,47.37467544,52.62532456,53.47701467,43.32145504,0.295113127,1.658969272,0.051534907,1.195912979,96.2244618,3.775538199,"Republican","No",0,"No","Yes",0.18344759430509
"62","05000US29095",0.075,0.795,36.5,"Missouri","Jackson County",693115,48.37379079,51.62620921,70.31834544,23.93441204,0.606104326,1.862028668,0.270662156,3.008447372,91.00322457,8.996775427,"Republican","Yes",1,"Yes","Yes",0.172666873462557
"63","05000US06013",0.074,0.843,38.8,"California","Contra Costa County",1138645,48.85842383,51.14157617,66.50905243,9.51191987,1.00356125,17.19236461,0.579987617,5.203114228,74.54096755,25.45903245,"Democrat","Yes",40,"No","Yes",0.103557298367797
"64","05000US13135",0.071,0.713,34.5,"Georgia","Gwinnett County",907101,48.90635111,51.09364889,56.32294529,28.15055876,0.836731522,11.89161957,0.103185864,2.694958996,79.10828011,20.89171989,"Republican","Yes",1,"No","Yes",0.129591963849671
"65","05000US47037",0.065,0.778,34.2,"Tennessee","Davidson County",688901,48.20779764,51.79220236,65.21125677,27.99415301,0.497313838,3.744369655,0.117868896,2.435037836,89.8551461,10.1448539,"Republican","Yes",1,"No","No",0.168429135681324
"66","05000US34017",0.091,0.78,34.7,"New Jersey","Hudson County",686391,49.67766186,50.32233814,65.11041083,14.91190881,1.142497498,16.01710978,0.189979181,2.6280939,56.75438635,43.24561365,"Democrat","Yes",6,"No","Yes",0.16739729978977
"67","05000US12105",0.082,0.68,40.3,"Florida","Polk County",667018,49.01396964,50.98603036,79.37866744,15.83750364,0.63806374,1.90789454,0.112290823,2.125579819,78.67688728,21.32311272,"Republican","Yes",2,"No","Yes",0.167727107814182
"68","05000US08031",0.07,0.536,34.1,"Colorado","Denver County",694777,50.11723186,49.88276814,80.88523368,10.01069408,1.88233059,3.903122873,0.171134047,3.147484733,69.76655819,30.23344181,"Split","Yes",8,"No","Yes",0.158754535627978
"69","05000US36055",0.07,0.785,38.5,"New York","Monroe County",747326,48.29418487,51.70581513,76.98915868,16.19734895,0.394740716,3.780545572,0.069313793,2.568892291,91.43225313,8.567746874,"Split","Yes",23,"No","No",0.147448369252508
"70","05000US06075",0.057,0.82,38.5,"California","San Francisco County",876103,50.95257065,49.04742935,53.50421126,5.55322833,0.752651229,35.48235767,0.446180415,4.261371094,84.75418986,15.24581014,"Democrat","Yes",40,"No","Yes",0.125012698278627
"71","05000US09009",0.086,0.814,39.8,"Connecticut","New Haven County",859973,48.23779351,51.76220649,78.23094446,14.53127017,0.518620933,4.250482283,0.099770574,2.368911582,82.37828397,17.62171603,"Democrat","Yes",5,"No","Yes",0.126205125044624
"72","05000US37183",0.062,0.815,35.3,"North Carolina","Wake County",1049143,48.61815787,51.38184213,68.63230275,21.10198514,0.790740633,6.962730533,0.078159031,2.434081913,89.87792894,10.12207106,"Republican","Yes",7,"No","Yes",0.102642823714212
"73","05000US44007",0.102,0.727,37.1,"Rhode Island","Providence County",635522,48.59564264,51.40435736,78.7464478,11.98117453,1.307586519,4.560817721,0.261045251,3.142928176,77.79195685,22.20804315,"Democrat","Yes",1,"Yes","No",0.168554353743851
"74","05000US29189",0.065,0.86,40.2,"Missouri","St. Louis County",998216,47.46938538,52.53061462,69.07242521,24.39522107,0.210475488,4.211312982,0.023341641,2.087223607,97.15412296,2.845877045,"Republican","Yes",1,"Yes","Yes",0.107011909246095
"75","05000US26099",0.091,0.765,40.8,"Michigan","Macomb County",867503,48.65700753,51.34299247,81.90115769,11.64387904,0.339249547,3.776586363,0.035043106,2.304084251,97.46110388,2.538896119,"Republican","Yes",4,"Yes","No",0.122819171806899
"76","05000US06099",0.13,0.821,33.5,"California","Stanislaus County",541353,49.45091281,50.54908719,83.83938022,3.373953779,1.966738893,5.934575037,0.906063142,3.97928893,54.35178155,45.64821845,"Democrat","Yes",40,"No","Yes",0.195670846933517
"77","05000US12071",0.071,0.72,46.9,"Florida","Lee County",722506,48.95779412,51.04220588,87.01173416,9.027606691,0.490238143,1.683446227,0.112248203,1.674726577,79.32750731,20.67249269,"Republican","Yes",2,"No","Yes",0.145557268728564
"78","05000US09003",0.081,0.797,40.1,"Connecticut","Hartford County",895497,48.5739204,51.4260796,76.0165584,15.39938157,0.535121837,5.525199973,0.118928372,2.404809843,82.36845015,17.63154985,"Democrat","Yes",5,"No","Yes",0.116355498678388
"79","05000US36103",0.064,0.879,40.6,"New York","Suffolk County",1494334,49.23330393,50.76669607,84.81269917,8.472336171,0.594713096,4.11654958,0.090542007,1.913159976,80.94522376,19.05477624,"Split","Yes",23,"No","No",0.0691070403269952
"80","05000US53053",0.081,0.769,35.8,"Washington","Pierce County",859752,49.74899739,50.25100261,75.62843704,7.465408629,1.742595539,6.602717993,1.588016079,6.972824722,89.35623296,10.64376704,"Split","Yes",20,"No","Yes",0.118909871683927
"81","05000US22071",0.073,0.779,35.4,"Louisiana","Orleans Parish",393021,47.61297742,52.38702258,34.91670929,60.10467634,0.326954539,3.033934573,0.05699441,1.560730852,94.41709222,5.582907784,"Republican","Yes",3,"Yes","Yes",0.251444579297289
"82","05000US40143",0.055,0.785,35.3,"Oklahoma","Tulsa County",645042,48.79868288,51.20131712,73.11880467,10.78984004,6.795681522,3.248935728,0.144641744,5.902096298,87.58173886,12.41826114,"Republican","No",0,"No","No",0.149599560958821
"83","05000US39113",0.08,0.811,39.4,"Ohio","Montgomery County",531395,48.17734454,51.82265546,73.49880974,21.28303804,0.269479389,2.233366893,0.05890157,2.65640437,97.18420384,2.815796159,"Republican","Yes",7,"No","Yes",0.181322744850817
"84","05000US26081",0.065,0.762,34.8,"Michigan","Kent County",642909,49.2663814,50.7336186,82.77034541,10.4895094,0.749406215,3.033710836,0.079793563,2.87723457,89.5683526,10.4316474,"Republican","Yes",4,"Yes","No",0.145415603141347
"85","05000US15003",0.043,0.812,36.9,"Hawaii","Honolulu County",992761,50.45262656,49.54737344,22.25137772,2.785463974,0.324347955,42.90166515,9.554061854,22.18308334,90.17044384,9.829556157,"Democrat","Yes",1,"Yes","Yes",0.0930777901226982
"86","05000US25027",0.079,0.856,39.8,"Massachusetts","Worcester County",820681,49.32988579,50.67011421,86.76002003,5.610584381,0.380050227,5.028141263,0.069576364,2.151627734,88.88715591,11.11284409,"Democrat","Yes",10,"Yes","No",0.11245295065927
"87","05000US06111",0.078,0.868,37.1,"California","Ventura County",851096,49.49958642,50.50041358,84.55227142,2.261907,1.84338782,7.67116753,0.287981614,3.383284612,57.41385226,42.58614774,"Democrat","Yes",40,"No","Yes",0.10795491930405
"88","05000US36119",0.063,0.86,40.3,"New York","Westchester County",978604,48.42479696,51.57520304,73.88443129,16.30547188,0.915079031,6.39247336,0.123747706,2.378796735,75.60146903,24.39853097,"Split","Yes",23,"No","No",0.0927361833795897
"89","05000US39095",0.085,0.62,37.7,"Ohio","Lucas County",432562,48.52090567,51.47909433,74.75876291,20.01077302,0.409189896,1.743333904,0.052709207,3.025231065,93.05371253,6.946287469,"Republican","Yes",7,"No","Yes",0.20827303369228
"90","05000US13067",0.071,0.752,36,"Georgia","Cobb County",750477,48.31087428,51.68912572,63.57676518,28.03963346,0.469035027,5.358591936,0.070755,2.4852194,87.07581978,12.92418022,"Republican","Yes",1,"No","Yes",0.117098858459353
"91","05000US18089",0.092,0.815,38.1,"Indiana","Lake County",486592,48.36762627,51.63237373,71.20256807,24.78729613,0.522614429,1.574008615,0.058159608,1.85535315,81.24958898,18.75041102,"Republican","Yes",7,"No","No",0.179211742075497
"92","05000US37081",0.083,0.85,36.9,"North Carolina","Guilford County",521996,47.43542096,52.56457904,57.34488387,34.53378953,0.738319834,4.994865861,0.093487306,2.294653599,92.1204377,7.879562295,"Republican","Yes",7,"No","Yes",0.166300124905172
"93","05000US12127",0.073,0.67,46.3,"Florida","Volusia County",529038,48.70954449,51.29045551,84.18109852,11.25835951,0.457245037,1.953167825,0.078255248,2.071873854,86.72307093,13.27692907,"Republican","Yes",2,"No","Yes",0.16233427466458
"94","05000US26049",0.097,0.704,39.6,"Michigan","Genesee County",408607,48.2436669,51.7563331,75.33302171,20.45314936,0.565824863,1.023722061,0.025207596,2.599074416,96.63637676,3.363623237,"Republican","Yes",4,"Yes","No",0.209727195079869
"95","05000US25009",0.075,0.838,40.6,"Massachusetts","Essex County",780633,48.208313,51.791687,85.90259443,6.77334932,0.844442907,3.775397658,0.149494064,2.554721617,79.7196634,20.2803366,"Democrat","Yes",10,"Yes","No",0.109420175677943
"96","05000US22033",0.058,0.693,33.2,"Louisiana","East Baton Rouge Parish",447731,47.89281957,52.10718043,48.39401337,46.39504524,0.277622054,3.453859572,0.040872756,1.438587009,95.882349,4.117651,"Republican","Yes",3,"Yes","Yes",0.190413440212985
"97","05000US27123",0.05,0.706,34.6,"Minnesota","Ramsey County",542812,48.69310185,51.30689815,68.45298188,12.17824956,0.958711303,14.84270797,0.09045489,3.476894394,92.53572139,7.464278608,"Split","Yes",10,"No","Yes",0.155834800999241
"98","05000US24033",0.068,0.73,35.8,"Maryland","Prince George's County",911154,48.17154949,51.82845051,26.64829436,64.83020433,1.113423197,4.547529836,0.191515375,2.669032897,82.01709042,17.98290958,"Democrat","Yes",1,"No","No",0.0922105374064099
"99","05000US29510",0.091,0.623,34.6,"Missouri","St. Louis city",313144,48.33175791,51.66824209,46.69417265,47.18851391,0.309761643,3.329458652,0.045665892,2.432427254,96.01557111,3.984428889,"Republican","Yes",1,"Yes","Yes",0.266382239480878
"100","05000US34031",0.099,0.808,36.5,"New Jersey","Passaic County",511265,48.65578516,51.34421484,74.70548541,15.13520386,1.445238771,5.785844914,0.185031246,2.743195799,58.83211251,41.16788749,"Democrat","Yes",6,"No","Yes",0.162739479526273
"101","05000US09001",0.071,0.882,39.7,"Connecticut","Fairfield County",949191,48.71063885,51.28936115,79.19596793,12.47409636,0.492840745,5.682207269,0.10630105,2.048586639,80.55575748,19.44424252,"Democrat","Yes",5,"No","Yes",0.0871721286864288
"102","05000US48479",0.067,0.894,28.3,"Texas","Webb County",272401,49.01009908,50.98990092,97.66740944,0.657119467,0.580394345,0.647941821,0.051027713,0.39610721,4.483096611,95.51690339,"Republican","No",0,"Yes","Yes",0.30215381000804
"103","05000US36059",0.059,0.901,41.3,"New York","Nassau County",1365857,48.57009189,51.42990811,75.15742863,12.73054207,0.508179114,9.669387059,0.093933699,1.840529426,83.18030365,16.81969635,"Split","Yes",23,"No","No",0.0601424600086246
"104","05000US25013",0.089,0.732,38.6,"Massachusetts","Hampden County",469003,48.27453129,51.72546871,83.19605632,10.69310857,0.765879962,2.602968425,0.176118276,2.565868449,75.45772628,24.54227372,"Democrat","Yes",10,"Yes","No",0.169099131562058
"105","05000US39153",0.072,0.827,40.7,"Ohio","Summit County",540394,48.54643094,51.45356906,79.05953804,14.93706444,0.216508696,3.386973208,0.036084783,2.363830835,97.98794953,2.012050467,"Republican","Yes",7,"No","Yes",0.145556760437755
"106","05000US01097",0.075,0.683,37,"Alabama","Mobile County",414852,47.75028203,52.24971797,59.58799765,35.80891499,0.952628889,2.019756443,0.051102562,1.579599472,97.16573621,2.834263786,"Republican","No",0,"No","Yes",0.187818788387184
"107","05000US31055",0.045,0.834,34,"Nebraska","Douglas County",555894,49.30490345,50.69509655,80.73049898,11.50758958,1.229371067,3.812597366,0.091384329,2.628558682,87.53557333,12.46442667,"Unicameral","No",0,"No","Yes",0.138044303410362
"108","05000US12009",0.079,0.85,46.6,"Florida","Brevard County",577899,48.81372004,51.18627996,83.60803531,10.66172463,0.459595881,2.493688343,0.128223098,2.648732737,90.00292439,9.997075614,"Republican","Yes",2,"No","Yes",0.1323068563884
"109","05000US24005",0.069,0.84,39.1,"Maryland","Baltimore County",831431,47.44819474,52.55180526,62.06696647,28.70460688,0.427576071,6.229019606,0.077336544,2.494494432,94.70731787,5.292682135,"Democrat","Yes",1,"No","No",0.0907639960501834
"110","05000US20173",0.064,0.811,34.6,"Kansas","Sedgwick County",512641,49.43966636,50.56033364,81.06082034,9.337138465,1.334071992,4.516806108,0.0965588,3.654604294,85.64765596,14.35234404,"Republican","No",0,"No","Yes",0.14708148587413
"111","05000US08041",0.08,0.809,33.6,"Colorado","El Paso County",686706,50.52118374,49.47881626,83.59938605,6.932369893,1.346718974,2.971286111,0.416189752,4.734049215,83.26023072,16.73976928,"Split","Yes",8,"No","Yes",0.109265100348621
"112","05000US53061",0.058,0.806,37.6,"Washington","Snohomish County",786946,50.15604629,49.84395371,79.11737273,3.330597017,1.588419027,10.72043063,0.631301258,4.611879341,90.01456263,9.985437374,"Split","Yes",20,"No","Yes",0.0950840337202298
"113","05000US53063",0.079,0.833,37.2,"Washington","Spokane County",497437,49.60829211,50.39170789,89.48027589,1.943160641,1.767862061,2.354871069,0.549014247,3.904816087,94.45919785,5.540802152,"Split","Yes",20,"No","Yes",0.148983690396975
"114","05000US22051",0.058,0.7,38.7,"Louisiana","Jefferson Parish",438485,48.60576759,51.39423241,65.95573395,27.43446184,0.634913395,4.223177532,0.067277102,1.684436184,85.37030913,14.62969087,"Republican","Yes",3,"Yes","Yes",0.164929245014083
"115","05000US45045",0.06,0.72,37.7,"South Carolina","Greenville County",499034,48.56302376,51.43697624,76.65690113,18.51316744,0.503572903,2.404445388,0.082759892,1.839153244,91.00482131,8.995178685,"Republican","Yes",1,"No","Yes",0.144617400818381
"116","05000US49049",0.043,0.807,24.4,"Utah","Utah County",590475,50.53727931,49.46272069,93.31656717,0.749904738,0.827977476,1.658156569,0.892501799,2.554892248,88.44879123,11.55120877,"Republican","Yes",2,"No","Yes",0.120428468605783
"117","05000US34023",0.074,0.887,37.7,"New Jersey","Middlesex County",839986,49.25153514,50.74846486,60.96292081,11.36399892,0.613581655,24.86565252,0.103930304,2.089915784,79.23501106,20.76498894,"Democrat","Yes",6,"No","Yes",0.0844156926424964
"118","05000US41039",0.076,0.66,39.3,"Oregon","Lane County",368283,49.2642886,50.7357114,89.6126077,1.164322002,1.528715689,3.01697336,0.255510029,4.421871224,91.34415653,8.655843468,"Democrat","Yes",9,"No","No",0.190907535780908
"119","05000US36067",0.07,0.791,38.8,"New York","Onondaga County",466635,48.22698683,51.77301317,80.19501323,11.79487179,0.922776903,4.036345323,0.05036056,3.000632186,95.21917559,4.780824413,"Split","Yes",23,"No","No",0.148910818948429
"120","05000US06053",0.101,0.824,33.5,"California","Monterey County",436363,51.01555356,48.98444644,82.73272482,3.479900908,2.633816341,6.79067657,0.612563393,3.750317969,41.62978988,58.37021012,"Democrat","Yes",40,"No","Yes",0.15921377385342
"121","05000US37067",0.075,0.81,37.7,"North Carolina","Forsyth County",371614,47.52404377,52.47595623,67.02384733,27.31221106,0.848191941,2.46196322,0.126744418,2.227042038,87.25182582,12.74817418,"Republican","Yes",7,"No","Yes",0.185945631757684
"122","05000US47093",0.066,0.898,37.3,"Tennessee","Knox County",456114,48.58587985,51.41412015,86.19709108,8.959821448,0.344869923,2.257330404,0.104798362,2.136088785,95.89707836,4.102921638,"Republican","Yes",1,"No","No",0.15141170847639
"123","05000US06083",0.068,0.878,33.6,"California","Santa Barbara County",446296,50.07394196,49.92605804,85.69626436,2.408267159,2.152159105,5.899223834,0.243112195,3.600973345,54.79009447,45.20990553,"Democrat","Yes",40,"No","Yes",0.152403337695162
"124","05000US25005",0.097,0.844,40.6,"Massachusetts","Bristol County",558312,48.43994039,51.56005961,89.66635143,5.105568213,0.608978492,2.325939618,0.112840132,2.180322114,92.35785726,7.642142745,"Democrat","Yes",10,"Yes","No",0.121824356273911
"125","05000US34003",0.071,0.929,41.5,"New Jersey","Bergen County",942387,48.44920399,51.55079601,73.56064971,7.024502672,0.433685949,16.81517254,0.078630117,2.087359015,80.67725892,19.32274108,"Democrat","Yes",6,"No","Yes",0.0721136857787724
"126","05000US17043",0.075,0.927,38.8,"Illinois","DuPage County",931153,49.11512931,50.88487069,80.62466641,5.1541476,0.399289913,11.84091121,0.053052506,1.927932359,85.76141622,14.23858378,"Democrat","Yes",9,"No","Yes",0.072964378571513
"127","05000US05119",0.069,0.747,36.4,"Arkansas","Pulaski County",393677,47.88417916,52.11582084,58.23352647,36.8553408,0.458751718,2.279787745,0.059693607,2.112899661,93.91379227,6.086207729,"Republican","Yes",1,"No","Yes",0.172496742253167
"128","05000US24031",0.051,0.87,38.5,"Maryland","Montgomery County",1048332,48.27945727,51.72054273,60.9686626,19.41236173,0.713323642,15.43881137,0.10263924,3.364201417,80.69390231,19.30609769,"Democrat","Yes",1,"No","No",0.0646932460327454
"129","05000US08005",0.065,0.729,36.1,"Colorado","Arapahoe County",636949,49.42954616,50.57045384,77.46883973,11.20780471,1.098204095,6.097348453,0.267996339,3.859806672,80.98968677,19.01031323,"Split","Yes",8,"No","Yes",0.106254974888099
"130","05000US06047",0.147,0.917,30.4,"California","Merced County",268878,50.38307336,49.61692664,82.15101273,3.963507613,2.440140138,7.973876628,0.384932944,3.08652995,41.12608692,58.87391308,"Democrat","Yes",40,"No","Yes",0.250734533877818
"131","05000US34007",0.091,0.833,38.3,"New Jersey","Camden County",510741,48.27593634,51.72406366,69.50470003,21.37208487,0.622820569,5.972694575,0.098875947,2.428824003,83.48810845,16.51189155,"Democrat","Yes",6,"No","Yes",0.130794277334304
"132","05000US51059",0.043,0.86,37.4,"Virginia","Fairfax County",1144636,49.54832803,50.45167197,65.77165142,10.22770558,0.569351305,19.67769667,0.089635482,3.663959547,83.78165635,16.21834365,"Republican","No",0,"No","No",0.0583259656344899
"133","05000US12101",0.081,0.77,44.4,"Florida","Pasco County",510561,48.67919798,51.32080202,88.87008604,5.880002585,0.448722092,2.483738476,0.100085984,2.21736482,85.52768425,14.47231575,"Republican","Yes",2,"No","Yes",0.129551610875096
"134","05000US13063",0.099,0.54,32.4,"Georgia","Clayton County",280006,47.05613451,52.94386549,20.77134061,70.89240945,0.594630115,5.347385413,0.106426291,2.287808118,86.78921166,13.21078834,"Republican","Yes",1,"No","Yes",0.234948536817068
"135","05000US17097",0.087,0.879,37.6,"Illinois","Lake County",704935,49.99368736,50.00631264,81.76838999,7.431749027,0.854121302,7.740004398,0.097313937,2.108421344,78.56766936,21.43233064,"Democrat","Yes",9,"No","Yes",0.0932398022512714
"136","05000US32031",0.096,0.701,37.6,"Nevada","Washoe County",452429,50.34734732,49.65265268,85.09688813,2.603723457,2.189735848,5.831412222,0.72011299,3.558127353,75.75597497,24.24402503,"Republican","Yes",2,"Yes","Yes",0.144217103678146
"137","05000US41067",0.063,0.774,36.1,"Oregon","Washington County",582739,49.37184571,50.62815429,81.29299738,2.268940297,1.106155586,10.59479458,0.519271921,4.217840234,83.45674479,16.54325521,"Democrat","Yes",9,"No","No",0.111303688272108
"138","05000US48085",0.057,0.96,35.9,"Texas","Collin County",942453,49.12075191,50.87924809,72.2732062,9.926861074,0.695737612,14.3810885,0.090932917,2.6321737,84.83001274,15.16998726,"Republican","No",0,"Yes","Yes",0.0687822098290313
"139","05000US34029",0.085,0.895,42.8,"New Jersey","Ocean County",592944,48.1920721,51.8079279,92.96442834,3.450578807,0.261744785,1.95566529,0.043511698,1.324071076,90.83218651,9.167813487,"Democrat","Yes",6,"No","Yes",0.109276761380501
"140","05000US08001",0.075,0.664,33,"Colorado","Adams County",497395,50.41827923,49.58172077,86.49584334,3.826335206,2.186391098,4.20872747,0.214115542,3.06858734,60.29352929,39.70647071,"Split","Yes",8,"No","Yes",0.12915489701344
"141","05000US55025",0.046,0.858,34.6,"Wisconsin","Dane County",530257,49.73343115,50.26656885,85.48100261,5.379466938,0.456382471,6.032546482,0.054313286,2.596288215,93.60159319,6.39840681,"Republican","Yes",15,"Yes","Yes",0.120813115149824
"142","05000US48121",0.055,0.856,34.2,"Texas","Denton County",808299,49.20852308,50.79147692,77.98722997,9.95609298,0.853025922,8.537805936,0.101695041,2.564150147,80.73856333,19.26143667,"Republican","No",0,"Yes","Yes",0.0782136313418673
"143","05000US04021",0.086,0.728,37.6,"Arizona","Pinal County",415115,52.03377377,47.96622623,83.099623,5.015477639,6.709466052,1.898028257,0.412656734,2.864748323,70.2200595,29.7799405,"Republican","Yes",6,"No","Yes",0.152249376678752
"144","05000US45079",0.072,0.608,32.7,"South Carolina","Richland County",409104,48.56540146,51.43459854,46.69472799,47.67540772,0.358832962,2.847686652,0.148128593,2.275216082,94.93282882,5.067171184,"Republican","Yes",1,"No","Yes",0.153044213696273
"145","05000US45019",0.06,0.75,36.5,"South Carolina","Charleston County",396570,48.42675946,51.57324054,68.57654386,27.68212422,0.397155609,1.664271125,0.101873566,1.578031621,94.95448471,5.045515294,"Republican","Yes",1,"No","Yes",0.156640693950627
"146","05000US48355",0.058,0.865,34.9,"Texas","Nueces County",361529,49.40488868,50.59511132,91.06600024,4.293984715,0.84087307,2.140077283,0.135812065,1.52325263,36.64436325,63.35563675,"Republican","No",0,"Yes","Yes",0.171397038688459
"147","05000US28049",0.078,0.687,33.6,"Mississippi","Hinds County",241818,46.71281708,53.28718292,26.10186173,72.02689626,0.126127914,0.802669776,0.021503776,0.920940542,98.4571041,1.542895897,"Republican","No",0,"No","Yes",0.254315228808443
"148","05000US10003",0.067,0.804,37.5,"Delaware","New Castle County",557851,48.45272304,51.54727696,65.89196757,25.52832208,0.409249065,5.657066134,0.063278546,2.450116608,90.24004618,9.759953823,"Democrat","Yes",1,"No","Yes",0.108428594732285
"149","05000US12073",0.06,0.726,30,"Florida","Leon County",287074,47.55219908,52.44780092,62.19755185,31.61972174,0.347645555,3.550652445,0.066533368,2.217895038,93.73924493,6.260755067,"Republican","Yes",2,"No","Yes",0.210001602374301
"150","05000US12083",0.083,0.75,48.2,"Florida","Marion County",348139,48.03454942,51.96545058,82.36078118,13.39464984,0.52019452,1.745567144,0.086459719,1.892347597,87.33063518,12.66936482,"Republican","Yes",2,"No","Yes",0.172939544262493
"151","05000US48339",0.054,0.922,36.4,"Texas","Montgomery County",554522,49.59063842,50.40936158,89.13316334,5.060033687,0.963893227,2.913500276,0.113972034,1.81543744,76.54610638,23.45389362,"Republican","No",0,"Yes","Yes",0.107941614579764
"152","05000US26065",0.075,0.733,31.5,"Michigan","Ingham County",287933,48.64916491,51.35083509,76.47612465,12.15282722,0.636606433,6.699475225,0.071197119,3.963769349,92.35204023,7.647959768,"Republican","Yes",4,"Yes","No",0.206534158988376
"153","05000US06081",0.054,0.878,39.5,"California","San Mateo County",769561,49.30408376,50.69591624,61.31144899,2.801597274,0.819428219,28.9119381,1.565437957,4.590149449,75.3018929,24.6981071,"Democrat","Yes",40,"No","Yes",0.0769685573983089
"154","05000US34039",0.083,0.849,38.1,"New Jersey","Union County",561106,48.72680028,51.27319972,68.00586698,23.59144262,0.700045981,5.532109797,0.106397009,2.064137614,68.64888274,31.35111726,"Democrat","Yes",6,"No","Yes",0.105210067260019
"155","05000US17089",0.089,0.831,35.9,"Illinois","Kane County",532553,49.74303027,50.25696973,86.79380268,5.993581859,1.025813393,4.212350696,0.07886539,1.895585979,68.17781517,31.82218483,"Democrat","Yes",9,"No","Yes",0.110849061032423
"156","05000US36085",0.078,0.75,39.3,"New York","Richmond County",477383,48.41521378,51.58478622,76.51382642,11.83703651,0.636386298,8.859553021,0.105366132,2.047831615,81.59528094,18.40471906,"Split","Yes",23,"No","No",0.122480272653195
"157","05000US12001",0.054,0.704,30.8,"Florida","Alachua County",264341,48.41246723,51.58753277,70.14954169,20.65589523,0.346522106,6.0410606,0.069607061,2.737373317,90.49107025,9.508929754,"Republican","Yes",2,"No","Yes",0.22018150797644
"158","05000US12097",0.075,0.78,35.7,"Florida","Osceola County",337990,49.22660434,50.77339566,79.80295275,13.51341756,0.814817006,2.93381461,0.257995799,2.677002278,47.29489038,52.70510962,"Republican","Yes",2,"No","Yes",0.172034675582118
"159","05000US41047",0.084,0.682,35.8,"Oregon","Marion County",335766,49.85406503,50.14593497,89.2371473,1.448627913,2.558924966,2.360274715,0.995633864,3.399391243,73.66946028,26.33053972,"Democrat","Yes",9,"No","No",0.172280695484355
"160","05000US42045",0.075,0.878,38.9,"Pennsylvania","Delaware County",563995,48.07950425,51.92049575,70.11391945,21.74256864,0.211704004,5.780370393,0.04503586,2.106401652,96.32638587,3.673614128,"Republican","Yes",2,"No","Yes",0.101422884954654
"161","05000US06097",0.067,0.849,40.8,"California","Sonoma County",503833,48.91065095,51.08934905,87.20409342,1.967318536,2.203706387,4.385183186,0.37988778,3.859810691,73.40289342,26.59710658,"Democrat","Yes",40,"No","Yes",0.113488000984453
"162","05000US19153",0.048,0.879,35,"Iowa","Polk County",474768,49.22678024,50.77321976,85.6759512,6.869249823,0.38039632,4.686710141,0.077090284,2.310602231,91.74670576,8.253294241,"Split","Yes",1,"Yes","No",0.120359838910794
"163","05000US42011",0.074,0.835,39.7,"Pennsylvania","Berks County",415732,49.17398709,50.82601291,87.94584011,6.92056421,0.819518344,1.601753052,0.170061482,2.542262804,79.75907556,20.24092444,"Republican","Yes",2,"No","Yes",0.136758777289215
"164","05000US18003",0.073,0.879,35.6,"Indiana","Allen County",369972,48.84558831,51.15441169,80.5542041,11.99334004,0.474360222,3.910566205,0.103521348,2.964008087,92.62890165,7.371098353,"Republican","Yes",7,"No","No",0.152827781561848
